Label,Text
Hoax,"- Mungkin anda tidak pernah mendengar bahawa iPhone 6 Plus adalah telefon yang sangat popular, tetapi iPhone 6 Plus adalah iPhone terbaru yang mengalami keributan. Mungkin tidak, kerana ia terlalu lama disimpan di dalam poket anda. Inilah yang dikatakan oleh beberapa penganalisis: Telefon ini mempunyai kelemahan yang mudah melengkung, tetapi tidak terlalu solid, lapor Business Insider. Orang-Orang di Twitter, Twitter, dan rangkaian sosial mengejeknya kerana ""kami tidak melengkung, kami #patah. #bendgate. "" Ini adalah ""peringatan yang sangat baik tentang bagaimana iPhone 6 Plus menjadi cacat,"" tulis Chris Davies di Gizmodo. ""Ini adalah produk terbaru Apple, yang mempunyai kelemahan yang paling mudah melengkung, kerana ia sangat mudah melengkung. "" Dan Apple nampaknya tidak mahu membiarkan perkara itu berlaku. ""Mereka tidak boleh membiarkan perkara itu berlaku,"" kata seorang pengguna Twitter. ""Mereka boleh melakukan perkara-perkara bodoh. "" Seorang pengguna Twitter lain mengatakan bahawa dia ""tidak membalikkan"" iPhone 6 Plus. ""Kami tidak melengkung, kami #patah. #bendgate. "" Dan seorang eksekutif Google yang bekerjasama dengan syarikat itu mengatakan bahawa dia ""bersedia untuk melakukan sesuatu"" dan ""mengingatkan bahawa dia mempunyai masalah dengan iPhone 6. "" ""Saya tidak akan membiarkannya berlaku,"" katanya. ""Saya tidak akan membiarkannya berlaku. "" ""Saya tidak akan membiarkannya terjadi,"" kata seorang pengguna Twitter lain. ""Saya tidak akan membiarkannya terjadi. "" ""Ini bukan produk terbaru Apple,"" kata yang lain. ""Kekurangan yang tidak dapat diperbaiki. "" ""Saya tidak akan membiarkannya terjadi. "" ""Saya tidak akan membiarkannya terjadi. "" ""Saya tidak akan membiarkannya terjadi. "" ""Saya tidak akan membiarkannya terjadi. "" ""Saya tidak akan membiarkannya terjadi. "" ""Saya tidak akan membiarkannya terjadi. Saya tidak akan membiarkannya terjadi. "" ""Saya tidak akan membiarkannya terjadi."
Valid,"- iPhone 6 dan 6 Plus mengalami masalah skrin yang tidak dapat diperbaiki. Masalahnya adalah masalah ""Touch Disease"", yang menyebabkan iPhone 6 dan 6 Plus kehilangan sentuhan atau terjebak di antara satu sama lain. Masalahnya adalah bahawa Touch Disease berkaitan dengan masalah ""bendgate"", kata Julia Bluff dari iFixit. Masalahnya, seperti yang dinyatakan oleh Wall Street Journal, adalah bahawa telefon yang rosak atau tidak saling terhubung menyebabkan ""penghubung sirkuit"" yang tidak dapat diperbaiki. Kedai-Kedai resmi Apple dan tempat servis resmi Apple disebut tidak mempunyai peralatan yang mencukupi untuk memperbaiki iPhone."
Valid,"- Apple telah melakukan ujian iPhone baru yang sangat kompleks yang penuh dengan bobot dan tidak ada cacat atau rosak. Dalam video yang dikeluarkan hari ini, iPhone 6 Plus kelihatan tidak rosak atau rosak. Apple telah menguji iPhone terbaru dengan ""sit test"" tiga titik, lapor Recode. net. Tes pertama, ""sit test,"" adalah ujian iPhone terbaru dengan simulasi peranti dibebani dengan bobot tertentu. Apple mengatakan bahawa ia melakukan ujian ini selama ""ribuan kali,"" lapor Recode. net. Dalam video tersebut, iPhone 6 Plus duduk di sebelah seorang dewasa."
Valid,"- Apple melancarkan iPhone 6 dan iPhone 6 Plus minggu ini, tetapi laporan baru mengatakan bahawa ia ""bergerak"" di saku pengguna. Laporan itu, yang diterbitkan di forum Apple Perancis MacBidouille, mengatakan bahawa bengkok atau melengkungnya iPhone 6 nampaknya masuk akal dari sudut pandang organik, lapor Ars Technica. Apple menggunakan alumunium untuk mewadahi ponsel mereka, yang bersikap lembut dan dapat dibengkokkan. Tetapi iPhone 6 dan iPhone Plus juga lebih tipis dari seri Apple sebelumnya, dan kemungkinan tekanan itu akan mengubah bentuk ponsel mereka."
Valid,"- iPhone 6S Plus, nampaknya, adalah ""bangkai bendgate. "" Ya, kami telah melihat tajuk utama, dan kami juga tidak menyangka ia akan mendapat perhatian. Tetapi Mashable melaporkan bahawa video yang disiarkan Isnin menunjukkan seorang pemuda sedang berusaha untuk membengkokkan iPhone 6S Plus dengan kekuatan yang kuat. Namun, usaha itu gagal. Akhirnya, iPhone itu melengkung juga."
Hoax,"- Apple telah mengeluarkan iPhone 6s dan 6S plus dari koleksinya, dan ia mempunyai satu lagi masalah besar. Pertama, ia tidak mempunyai bengkok, lapor Cnet. Kedua, ia kelihatan ringkih, dan sekarang ia digunakan dengan baik. ""Telefon 6 Plus coba dibengkokkan dengan sekuat tenaga dan hasilnya ada perubahan bentuk di body walaupun tidak melengkung hingga parah,"" tulis Matt K. Cohn di Zdnet. ""Hanya terlihat bengkok sedikit body-nya, namun iPhone 6 Plus masih bisa digunakan dengan baik. Tes ini mungkin kurang adil. "" Klik untuk maklumat lanjut."
Valid,"- Apple telah mengalami masalah yang besar, dan bukan hanya di dunia teknologi: produknya yang bengkok. The Verge melaporkan bahawa produk ""iphone 6"" yang bengkok mengalami pembengkokan pada fisiknya, yang bermaksud telefon pintar yang bengkok tidak akan mempunyai peluang yang cukup kecil untuk mengalami pembengkokan. (Itu mungkin kerana pada peranti HTC M8, peranti ini juga mengalami pembengkokan. ) Menurut Appleinsider, produk ini memiliki ""bahan yang signifikan"" pada fisiknya, tetapi dengan ""bahan yang kokoh pada fisiknya. "" Apa yang menyebabkan pembengkokan itu sangat membimbangkan: Syarikat itu mengatakan bahawa ia mempunyai ""potensi kecil untuk mengalami pembengkokan atau deformasi pada bodi perangkat. "" Dan itu tidak cukup untuk membuat spekulasi bahawa ponsel pintar ""baru"" perlu diberi perhatian lebih awal. ""Bagaimana sebuah ponsel pintar dapat bengkok ?. Ini tidak lain dan tidak bukan adalah akibat dari distorsi dari vendor kompetitor, jangan pernah dengarkan itu,"" kata Ceo Foxcon, Terry Gou. Tetapi dalam ujian ketahanan, ponsel pintar ""tidak lolos dari uji ketahanan. "" Dan itu bukan satu-satunya masalah yang menjadi tajuk utama: Apple mengatakan bahawa produknya mempunyai ""bahan material"" pada handsetnya. (Bercakap tentang telefon pintar, iPhone 6 sebenarnya tidak boleh bengkok."
Valid,"- iPhone 6 Plus tidak selalu mempunyai mekanisme penguncian. Tetapi ketika seseorang meletakkannya di atas seluar dalam, iPhone 6 Plus tidak dapat melengkung, menurut laporan di Youtube. Video Youtube menjadi viral sejak beberapa minggu lalu, dengan beberapa orang menyebutnya ""mudah melengkung,"" lapor Huffington Post. Tetapi pemilik kanal YouTube Lewis Hilsenteger mengatakan bahawa dia berusaha untuk ""menimbulkan hasil yang meyakinkan. "" Hilsenteger memberitahu Bloomberg Tv bahawa dia telah mencuba ""membalikkan 3 unit, semuanya melengkung di lokasi yang sama, yakni tepat di bawah tombol volume. "" Hilsenteger mengatakan bahawa dia telah mencuba ""membalikkan 3 unit, semuanya melengkung di lokasi yang sama, yakni tepat di bawah tombol volume. "" Dia mengatakan bahawa dia telah mencuba ""membalikkan tiga unit, semuanya melengkung di lokasi yang sama, yakni tepat di bawah tombol volume."
Hoax,"- iPhone 6 Plus mungkin bukan telefon terkuat di pasaran, tetapi ""kebimbangan mengenai kesalahan reka bentuk struktural yang serius"" di atasnya ""seolah-olah berlebihan,"" kata Consumer Reports. Ini kerana iPhone 6 dan Plus terbuat dari sisipan baja atau titanium, yang digunakan oleh Cupertino dengan ion kaca agar lebih kuat. Tetapi walaupun iPhone 6 dan Plus adalah ""bukan ponsel terkuat di pasaran,"" keluhan mengenai iPhone 6 dan Plus ""tidak seburuk khabar angin yang beredar,"" kata Consumer Reports. ""Mereka memang bukan ponsel terkuat di pasaran, tetapi kekhawatiran mengenai kesalahan reka bentuk struktural yang serius di iPhone 6 dan Plus tampaknya berlebihan. "" (Apple juga telah menunjukkan fasilitas uji coba di pabriknya untuk meredakan masalah."
Valid,"- iPhone 6 Plus adalah iPhone yang sangat besar. Tetapi beberapa pengguna internet yang melakukan ejekan itu melihat gambar yang menunjukkan bahawa ia boleh dilengkung. ""Paten revolusioner Apple membolehkan user memiliki pengalaman melihat layar dengan lebih baik dengan melengkungkannya,"" tulis catatan di foto tersebut. Gambar itu menunjukkan bahawa bahan alumunium di iPhone 6 adalah sesuatu yang revolusioner sehingga mudah dilengkung. Pengguna Forum Macrumors bernama Hanzon memberitahu Wall Street Journal bahawa dia memasukan iPhone 6 Plus ke dalam seluar bahagian depan dan terus bekerja seperti biasa. Tidak sampai empat jam, dia mendapati bahagian tengah iPhone 6 Plus agak ""membungkuk""."
Valid,"- Seorang seniman Indonesia yang terkenal dengan lukisan ular naga dan dadak merak telah membakar kediamannya sendiri. Reog Ponorogo, yang telah menjadi bagian dari seni di Indonesia, telah diklarifikasi dan dibenarkan oleh KJRI Davao, yang mengatakan bahawa ia telah terbakar dan dimakan rayap sejak berusia sekitar satu tahun. Tetapi kerana usia reog telah dinyatakan pada tahun 1988, ""kita tidak dapat memastikan apa yang berlaku,"" kata Wakil Ketua KRP, S Nojeng kepada Jurnal Berita Australia. ""Tetapi kami ingin segera menuntaskan masalah ini dan jangan sampai masalahnya berlarut-larut. "" Seorang perwakilan KRP mengatakan bahawa dia akan membuat keputusan untuk memusnahkan bangunan yang terbakar, yang awalnya dibangun untuk mengusir setan dan ukiran, di Davao. (Sebuah karya di Australia juga telah diklarifikasi. ) Tetapi kota Ponorogo, yang terletak di sebelah timur kota, telah menolak penjelasan rasmi untuk pembakaran tersebut. (Awal tahun ini, seorang seniman yang pernah tampil di Davao mengatakan bahawa dia ""tidak pernah menyangka"" akan menjadi artis yang membakar."
Valid,"- Konsulat Jenderal Republik Indonesia di Davao terpaksa dibakar kerana reog dan hiasan gamelan yang dibakar, lapor Davao Post. ""Reog dan hiasan gamelan berupa kepala naga dibakar karena sudah dan penuh dengan rayap,"" kata pernyataan dari KJRI Davao. Menteri Luar Negeri Retno L. P. Marsudi juga menyetujui pemusnahan yang dilakukan karena reog Ponorogo sudah rusak dan dimakan rayap. ""Pemusnahan aset tersebut telah dilakukan secara hati-hati dan penuh rasa penghormatan terhadap reog Ponorogo sebagai aset budaya,"" kata pernyataan itu. KJRI Davao mengatakan bahawa pembakaran tersebut tidak ada kaitan dengan upaya untuk mengusir berhala atau makhluk halus."
Valid,"- Reog Ponorogo yang sudah terbakar mungkin tidak akan kembali ke tempatnya yang dulu. Pegawai di Konsulat Jenderal Republik Indonesia di Davao City di Filipina mengatakan bahawa mereka telah membakarnya di sana kerana mereka percaya bahawa mereka menyembah berhala, lapor Ap. ""Pemusnahan dengan cara dibakar tersebut terpaksa dilakukan karena reog Ponorogo sudah rusak dan dimakan rayap,"" tulis KJRI Davao dalam siaran pers. ""KJRI Davao City juga ingin menegaskan bahwa pembakaran itu sama sekali tidak ada kaitannya dengan upaya untuk mengusir berhala atau mahluk halus. "" Menteri Luar Negeri Indonesia, Retno LP Marsudi, mengatakan kepada wartawan bahwa dia tidak benar-benar mendengar khabar pembakaran itu, tetapi dia mengatakan kepada wartawan bahwa dia ""tidak sepenuhnya benar. "" ""Reog dan hiasan gamelan berupa kepala naga dibakar karena sudah rusak dan penuh dengan rayap,"" katanya. ""Kami tidak pernah membakarnya,"" kata Retno. ""Kami tidak pernah membakarnya. "" Klik untuk maklumat lanjut mengenai pembakaran itu, dan bagaimana ia dibakar di sana."
Valid,"- Seorang anggota kumpulan reyog Ponorogo mengunjungi kantor Kementerian Luar Negeri di Davao, Filipina, pada hari Selasa untuk meminta penjelasan mengenai pembakaran reyog yang dibakar di sana. Anggota kumpulan itu membawa reog, surat terbuka kepada Menteri Luar Negeri Retno Marsudi, dan surat terbuka kepada KJRI Davao, lapor Reuters. Mereka juga menempelkan gambar yang menunjukkan pembakaran reog. ""Kami tidak akan melakukan aksi atau demo,"" kata Wakil Ketua KRP S Nojeng kepada wartawan. ""Kami hanya ingin meminta infomrmasi dan klarifikasi pada Ibu Menteri dan penindasan tegas terhadap pemerintah. "" Tidak ada kemacetan. Klik untuk maklumat lanjut."
Valid,"- Anggota komuniti reog di Indonesia menuntut penjelasan rasmi mengenai pembakaran alat seni reog yang dilakukan oleh pejabat KJRI di Davao, Filipina, lapor Sky News. Dalam surat klarifikasi, Konjen RI di Davao City, Eko Hartono, mengatakan bahawa dia bersykur setelah dapat berkomunikasi dengan komuniti reog di Indonesia sehingga dapat meminta masukan untuk ""sejumlah perangkat seni reog yang baru"" di sana. Tetapi KJRI di Davao City mengatakan bahawa mereka terpaksa melakukannya kerana alat itu sudah berusia 30 tahun dan sudah rosak. ""Bapak Eko mengatakan jika mereka bersykur karena bisa berkomunikasi (melalui email) dengan komunitas reog di Indonesia sehingga dapat meminta masukan untuk pengadaan perangkat kesenian reog di sana,"" kata Agus Setiyoko, per Politico. ""Kami ingin mendapat penjelasan secara resmi dan tertulis, karena dalam klarifikasi sebelumnya pihak KJRI membenarkan kabar tersebut dengan dalih alat seni itu sudah rusak. "" Setiyoko menyatakan bahawa tiga poin permintaan klarifikasi telah diajukan ke KJRI, termasuk permintaan untuk penjelasan secara resmi dan bertulis."
Hoax,"- Seorang pegawai konsul jeneral Republik Indonesia di Davao City mengatakan bahawa mereka melakukan pembakaran yang disebabkan oleh ritual keagamaan pada hari Selasa, tetapi bukan kerana tidak ada yang tahu tentang sejarah budaya negara itu. Menurut Bitung News, para KJRI di sana terlihat membakar barong Reog Ponorogo dan gamelan pengiringnya kerana mereka dianggap sebagai berhala. Tetapi pegawai di sana mengatakan bahawa mereka tidak tahu sama ada itu adalah Reog Ponorogo, yang mereka miliki sejak tahun 1988, atau kerana mereka dianggap menyembah berhala. ""Pemusnahan dengan cara dibakar tersebut terpaksa dilakukan karena Reog Ponorogo sudah rusak dan dimakan rayap,"" kata KJRI Davao dalam satu pernyataan. Namun, para pegawai mengatakan bahawa pembakaran itu tidak berkaitan dengan upaya pengusiran berhala atau makhluk halus. ""Pemusnahan aset tersebut telah dilakukan dengan hati-hati dan penuh rasa penghormatan terhadap reog Ponorogo sebagai aset budaya,"" kata KJRI Davao. Namun, para pegawai mengatakan bahawa pembakaran itu tidak berkaitan dengan pengusiran berhala atau makhluk halus."
Valid,"- Konsulat Jenderal Republik Indonesia Davao City di Filipina terpaksa menghancurkan reog Ponorogo yang telah menjadi aset sejak tahun 1988, lapor Metro. com. Pemusnahan dengan cara dibakar dilakukan kerana reog Ponorogo sudah dalam keadaan rosak dan dimakan rayap. KJRI Davao City mengatakan bahawa pembakaran itu sama sekali tidak ada kaitan dengan pengusiran berhala atau makhluk halus."
Valid,"- Reog Ponorogo di Filipina dibakar kerana tidak ada yang ingin mengusir makhluk halus atau bahkan berhala. Konsulat Jenderal Republik Indonesia di Davao City mengatakan bahawa ia telah membakar barang budaya yang dimilikinya sejak tahun 1988, lapor Telegraph. ""Pemusnahan dengan cara dibakar tersebut terpaksa dilakukan karena reog Ponorogo sudah dalam keadaan rusak dan dimakan rayap,"" kata pernyataan KJRI Davao, yang menekankan bahawa pembakaran itu tidak merupakan usaha untuk menghilangkan atau menghilangkan reog Ponorogo sebagai aset budaya. ""KJRI Davao City juga ingin menegaskan bahawa pembakaran itu sama sekali tidak ada kaitannya dengan upaya-usaha untuk pengusiran berhala atau mahluk halus,"" kata kenyataan itu."
Valid,"- KJRI Davao di Filipina mengatakan bahawa ia telah memusnahkan alat seni reog kerana keadaannya yang buruk dan dibakar rayap, lapor Cnn. ""Kami telah memiliki 'statement' (pernyataan) resmi dari KJRI Davao tentang masalah reog tersebut dan Kemlu juga ada proses internal untuk memastikan karena barang tersebut merupakan aset instansi negara,"" kata seorang jurucakap kementerian luar negeri. Reog, yang disimpan dalam lemari kaca, terbakar dalam reog yang dibakar. Dalam satu foto, reog juga dibakar, walaupun dibakar sebelum dibakar."
Valid,"- Reog ""reog"" adalah ""lagu yang sangat bagus untuk video muzik,"" kata Paguyuban Reog Jabodetabek dalam surat klarifikasi yang dikirimkan ke KJRI di Davao, Filipina. Surat itu, yang dikirimkan melalui pesan elektronik, juga dikirim ke Kementerian Luar Negeri, dan juga ke Kantor Luar Negeri, lapor Ap. ""Kami ingin mendapat penjelasan secara resmi dan tertulis, karena dalam klarifikasi sebelumnya pihak KJRI membenarkan kabar tersebut dengan dalih alat seni itu rusak,"" kata Sekjen Paguyuban Reog Jabodetabek, Agus Setiyoko, dalam sebuah video. Selanjutnya, surat itu juga meminta penjelasan secara resmi dan tertulis mengenai pembakaran alat seni reog oleh KJRI di Davao City, Filipina. ""Kami juga menuntut pihak KJRI atau melalui Kedutaan Besar RI di Filipina agar meminta hak klarifikasi kepada media-media yang mengangkat pemberitaan itu untuk menghindari kesimpangan kabar yang berkembang di Tanah Air,"" kata Agus."
Valid,"- Seorang perwakilan dari Filipina mengatakan bahawa dia ""bersykur"" kerana dapat berkomunikasi dengan komuniti reog dan meminta penjelasan secara terbuka mengenai pembakaran sejumlah perangkat seni reog di rumahnya di Flilpina, lapor Afp. Perwakilan itu mengatakan bahawa dia bersykur ""kerana dapat berkomunikasi (melalui e-mail) dengan komuniti reog di Indonesia, sehingga dapat meminta masukan untuk pengadaan sejumlah perangkat kesenian reog yang baru di sana,"" dan bahawa dia ""bersykur kerana bisa berkomunikasi (melalui e-mel) dengan komuniti reog di Indonesia, sehingga bisa meminta masukan untuk pengadaan perangkat baru di sana. "" Pegawai KJRI mengatakan bahawa mereka telah menemui beberapa alat reog di halaman rumah Davao City, tetapi tidak ada yang dijumpai. Salah satu peranti itu adalah replika kepala naga, lapor Guardian."
Hoax,"- Ribuan seniman Indonesia melakukan tunjuk perasaan di Filipina pada hari Selasa untuk memprotes pembakaran reog di Konsulat Jenderal Republik Indonesia di Davao, lapor Wall Street Journal. Penunjuk perasaan itu, yang kebanyakannya berasal dari daerah Ponorogo, berarak dengan melaungkan ""Kami tidak terima dengan pembakaran reog ini"" dan meminta maaf kepada warga Ponorogo, kata seorang wakil. ""Kami tidak menerima dengan pembakaran reog yang dilakukan di KJRI Davao beberapa waktu yang lalu. Tuntutan kami, yakni mereka segera meminta maaf kepada warga Ponorogo sebagai pemilik seni reog ini,"" kata perwakilan itu. Reog telah disimpan dalam lemari kaca, tetapi ada satu foto dari tahun lalu yang menunjukkan bahawa ia telah dibakar. Pemerintah Ponorogo mengatakan pihaknya sedang menyiasat pembakaran tersebut dan telah menerima pernyataan dari KJRI Davao mengenai masalah itu. Pegawai mengatakan bahawa mereka akan menjalani pemeriksaan internal untuk memastikan bahawa barang tersebut adalah aset dari institusi pemerintah, lapor Sun Sentinel."
